entry_date,exit_date,direction,holding_days,trade_return_pct
1996-04-22,1996-04-23,Long,1,0.13
1996-04-23,1996-04-24,Long,1,-0.14
1996-04-24,1996-04-25,Long,1,0.29
1996-04-25,1996-04-26,Long,1,0.12
1996-04-26,1996-04-29,Long,3,0.0
1996-04-29,1996-04-30,Long,1,-0.03
1996-04-30,1996-05-01,Long,1,0.13
1996-05-01,1996-05-02,Long,1,-0.96
1996-05-02,1996-05-03,Long,1,-0.07
1996-05-03,1996-05-06,Long,3,-0.05
1996-05-06,1996-05-08,Long,2,0.45
1996-05-08,1996-05-09,Long,1,-0.04
1996-05-09,1996-05-10,Long,1,0.73
1996-05-10,1996-05-14,Long,4,1.62
1996-05-14,1996-05-15,Long,1,-0.09
1996-05-15,1996-05-16,Long,1,0.18
1996-05-16,1996-05-17,Long,1,0.49
1996-05-17,1996-05-20,Long,3,0.6
1996-05-20,1996-05-21,Long,1,-0.12
1996-05-21,1996-05-22,Long,1,0.8
1996-05-22,1996-05-23,Long,1,-0.36
1996-05-23,1996-05-24,Long,1,0.31
1996-05-24,1996-05-27,Long,3,0.0
1996-05-27,1996-05-28,Long,1,-0.83
1996-05-28,1996-05-29,Long,1,-0.53
1996-05-29,1996-05-30,Long,1,0.38
1996-05-30,1996-05-31,Long,1,-0.55
1996-05-31,1996-06-03,Long,3,0.22
1996-06-03,1996-06-04,Long,1,0.54
1996-06-04,1996-06-05,Long,1,0.73
1996-06-05,1996-06-06,Long,1,-0.59
1996-06-06,1996-06-07,Long,1,0.0
1996-06-07,1996-06-10,Long,3,-0.24
1996-06-10,1996-06-11,Long,1,-0.09
1996-06-11,1996-06-12,Long,1,-0.15
1996-06-12,1996-06-14,Long,2,-0.29
1996-06-14,1996-06-17,Long,3,-0.04
1996-06-17,1996-06-18,Long,1,-0.48
1996-06-18,1996-06-19,Long,1,0.27
1996-06-19,1996-06-20,Long,1,-0.05
1996-06-20,1996-06-21,Long,1,0.55
1996-06-21,1996-06-24,Long,3,0.13
1996-06-24,1996-06-25,Long,1,-0.08
1996-06-25,1996-06-26,Long,1,-0.48
1996-06-26,1996-06-27,Long,1,0.47
1996-06-27,1996-06-28,Long,1,0.22
1996-06-28,1996-07-01,Long,3,0.4
1996-07-01,1996-07-02,Long,1,-0.19
1996-07-02,1996-07-03,Long,1,-0.13
1996-07-03,1996-07-04,Long,1,0.0
1996-07-04,1996-07-08,Long,4,-1.77
1996-07-08,1996-07-09,Long,1,0.33
1996-07-09,1996-07-10,Long,1,0.12
1996-07-10,1996-07-11,Long,1,-1.21
1996-07-11,1996-07-12,Long,1,0.04
1996-07-12,1996-07-15,Long,3,-1.56
1996-07-15,1996-07-16,Long,1,0.16
1996-07-16,1996-07-17,Long,1,0.82
1996-07-17,1996-07-18,Long,1,0.89
1996-07-18,1996-07-19,Long,1,-0.43
1996-07-19,1996-07-22,Long,3,-0.38
1996-07-22,1996-07-23,Long,1,-0.74
1996-07-23,1996-07-24,Long,1,0.13
1996-07-24,1996-07-25,Long,1,0.57
1996-07-25,1996-07-29,Long,4,-0.39
1996-07-29,1996-07-30,Long,1,0.78
1996-07-30,1996-07-31,Long,1,0.65
1996-07-31,1996-08-01,Long,1,1.1
1996-08-01,1996-08-02,Long,1,0.83
1996-08-02,1996-08-06,Long,4,-0.18
1996-08-06,1996-08-07,Long,1,0.12
1996-08-07,1996-08-08,Long,1,-0.12
1996-08-08,1996-08-09,Long,1,-0.22
1996-08-09,1996-08-12,Long,3,0.51
1996-08-12,1996-08-13,Long,1,-0.6
1996-08-13,1996-08-14,Long,1,0.27
1996-08-14,1996-08-15,Long,1,-0.15
1996-08-15,1996-08-16,Long,1,0.68
1996-08-16,1996-08-19,Long,3,0.04
1996-08-19,1996-08-20,Long,1,-0.06
1996-08-20,1996-08-21,Long,1,-0.27
1996-08-21,1996-08-22,Long,1,0.66
1996-08-22,1996-08-26,Long,4,-0.64
1996-08-26,1996-08-28,Long,2,0.14
1996-08-28,1996-08-29,Long,1,-0.59
1996-08-29,1996-08-30,Long,1,-0.75
1996-08-30,1996-09-02,Long,3,0.0
1996-09-02,1996-09-04,Long,2,0.66
1996-09-04,1996-09-05,Long,1,-0.85
1996-09-05,1996-09-06,Long,1,1.05
1996-09-06,1996-09-09,Long,3,0.9
1996-09-09,1996-09-10,Long,1,-0.04
1996-09-10,1996-09-11,Long,1,0.41
1996-09-11,1996-09-12,Long,1,0.5
1996-09-12,1996-09-13,Long,1,1.07
1996-09-13,1996-09-16,Long,3,0.24
1996-09-16,1996-09-17,Long,1,-0.11
1996-09-17,1996-09-18,Long,1,-0.15
1996-09-18,1996-09-19,Long,1,0.31
1996-09-19,1996-09-20,Long,1,0.22
1996-09-20,1996-09-23,Long,3,-0.01
1996-09-23,1996-09-24,Long,1,-0.02
1996-09-24,1996-09-25,Long,1,0.04
1996-09-25,1996-09-26,Long,1,-0.02
1996-09-26,1996-09-27,Long,1,0.03
1996-09-27,1996-09-30,Long,3,-0.02
1996-09-30,1996-10-01,Long,1,0.07
1996-10-01,1996-10-02,Cash,1,0.0
1996-10-02,1996-10-03,Long,1,-0.01
1996-10-03,1996-10-04,Long,1,0.33
1996-10-04,1996-10-07,Long,3,0.02
1996-10-07,1996-10-08,Long,1,-0.06
1996-10-08,1996-10-09,Long,1,-0.33
1996-10-09,1996-10-10,Long,1,-0.12
1996-10-10,1996-10-11,Long,1,0.68
1996-10-11,1996-10-14,Long,3,0.08
1996-10-14,1996-10-15,Long,1,-0.07
1996-10-15,1996-10-16,Long,1,0.33
1996-10-16,1996-10-17,Long,1,0.18
1996-10-17,1996-10-18,Long,1,0.19
1996-10-18,1996-10-21,Long,3,-0.07
1996-10-21,1996-10-22,Long,1,-0.43
1996-10-22,1996-10-23,Long,1,0.19
1996-10-23,1996-10-24,Long,1,-0.56
1996-10-24,1996-10-25,Long,1,0.07
1996-10-25,1996-10-28,Long,3,-0.55
1996-10-28,1996-10-29,Long,1,0.72
1996-10-29,1996-10-30,Long,1,-0.33
1996-10-30,1996-10-31,Long,1,0.9
1996-10-31,1996-11-01,Long,1,-0.33
1996-11-01,1996-11-04,Long,3,0.66
1996-11-04,1996-11-05,Long,1,0.56
1996-11-05,1996-11-06,Long,1,1.9
1996-11-06,1996-11-07,Long,1,0.21
1996-11-07,1996-11-08,Long,1,0.44
1996-11-08,1996-11-11,Long,3,-0.08
1996-11-11,1996-11-12,Long,1,-0.23
1996-11-12,1996-11-14,Long,2,0.94
1996-11-14,1996-11-15,Long,1,0.1
1996-11-15,1996-11-18,Long,3,0.02
1996-11-18,1996-11-19,Long,1,0.58
1996-11-19,1996-11-20,Long,1,0.14
1996-11-20,1996-11-21,Long,1,-0.12
1996-11-21,1996-11-22,Long,1,0.58
1996-11-22,1996-11-26,Long,4,0.75
1996-11-26,1996-11-27,Long,1,-0.15
1996-11-27,1996-11-28,Long,1,0.0
1996-11-28,1996-11-29,Long,1,0.28
1996-11-29,1996-12-02,Long,3,0.03
1996-12-02,1996-12-03,Long,1,-1.06
1996-12-03,1996-12-04,Long,1,0.14
1996-12-04,1996-12-05,Long,1,-0.13
1996-12-05,1996-12-06,Long,1,-0.25
1996-12-06,1996-12-09,Long,3,0.65
1996-12-09,1996-12-10,Long,1,-0.17
1996-12-10,1996-12-11,Long,1,-0.22
1996-12-11,1996-12-13,Long,2,-0.27
1996-12-13,1996-12-16,Long,3,-0.29
1996-12-16,1996-12-17,Long,1,0.1
1996-12-17,1996-12-18,Long,1,0.23
1996-12-18,1996-12-19,Long,1,0.5
1996-12-19,1996-12-20,Long,1,0.06
1996-12-20,1996-12-23,Long,3,-0.05
1996-12-23,1996-12-24,Long,1,0.14
1996-12-24,1996-12-25,Long,1,0.0
1996-12-25,1996-12-27,Long,2,0.32
1996-12-27,1996-12-30,Long,3,-0.34
1996-12-30,1996-12-31,Long,1,-0.67
1996-12-31,1997-01-01,Long,1,0.0
1997-01-01,1997-01-02,Long,1,0.2
1997-01-02,1997-01-03,Long,1,1.18
1997-01-03,1997-01-06,Long,3,-0.71
1997-01-06,1997-01-07,Long,1,0.96
1997-01-07,1997-01-08,Long,1,-0.76
1997-01-08,1997-01-09,Long,1,0.73
1997-01-09,1997-01-10,Long,1,0.96
1997-01-10,1997-01-13,Long,3,-0.12
1997-01-13,1997-01-14,Long,1,1.15
1997-01-14,1997-01-15,Long,1,-0.23
1997-01-15,1997-01-16,Long,1,0.35
1997-01-16,1997-01-17,Long,1,0.53
1997-01-17,1997-01-20,Long,3,0.11
1997-01-20,1997-01-21,Long,1,0.71
1997-01-21,1997-01-22,Long,1,0.63
1997-01-22,1997-01-23,Long,1,-1.13
1997-01-23,1997-01-27,Long,4,-1.32
1997-01-27,1997-01-28,Long,1,0.24
1997-01-28,1997-01-29,Long,1,0.86
1997-01-29,1997-01-30,Long,1,0.88
1997-01-30,1997-02-03,Long,4,0.11
1997-02-03,1997-02-04,Long,1,0.38
1997-02-04,1997-02-05,Long,1,-1.07
1997-02-05,1997-02-06,Long,1,0.35
1997-02-06,1997-02-07,Long,1,0.88
1997-02-07,1997-02-10,Long,3,-0.64
1997-02-10,1997-02-11,Long,1,0.84
1997-02-11,1997-02-12,Long,1,1.01
1997-02-12,1997-02-13,Long,1,0.85
1997-02-13,1997-02-14,Long,1,-0.18
1997-02-14,1997-02-17,Long,3,0.0
1997-02-17,1997-02-18,Long,1,0.57
1997-02-18,1997-02-19,Long,1,-0.48
1997-02-19,1997-02-20,Long,1,-0.92
1997-02-20,1997-02-21,Long,1,0.03
1997-02-21,1997-02-24,Long,3,0.85
1997-02-24,1997-02-25,Long,1,0.05
1997-02-25,1997-02-26,Long,1,-0.73
1997-02-26,1997-02-27,Long,1,-1.07
1997-02-27,1997-02-28,Long,1,-0.25
1997-02-28,1997-03-03,Long,3,0.53
1997-03-03,1997-03-04,Long,1,-0.44
1997-03-04,1997-03-05,Long,1,1.41
1997-03-05,1997-03-06,Long,1,-0.52
1997-03-06,1997-03-07,Long,1,0.75
1997-03-07,1997-03-10,Long,3,0.86
1997-03-10,1997-03-11,Long,1,-0.42
1997-03-11,1997-03-12,Long,1,-0.65
1997-03-12,1997-03-13,Long,1,-1.0
1997-03-13,1997-03-14,Long,1,0.35
1997-03-14,1997-03-17,Long,3,0.21
1997-03-17,1997-03-18,Long,1,-0.73
1997-03-18,1997-03-19,Long,1,-0.26
1997-03-19,1997-03-20,Long,1,-0.37
1997-03-20,1997-03-21,Long,1,0.34
1997-03-21,1997-03-24,Long,3,1.08
1997-03-24,1997-03-25,Long,1,-0.74
1997-03-25,1997-03-26,Long,1,0.31
1997-03-26,1997-03-27,Long,1,-1.95
1997-03-27,1997-03-28,Long,1,0.0
1997-03-28,1997-03-31,Long,3,-0.87
1997-03-31,1997-04-01,Long,1,0.33
1997-04-01,1997-04-02,Long,1,-0.88
1997-04-02,1997-04-03,Long,1,0.17
1997-04-03,1997-04-04,Long,1,0.3
1997-04-04,1997-04-07,Long,3,0.12
1997-04-07,1997-04-08,Long,1,0.22
1997-04-08,1997-04-09,Long,1,-0.25
1997-04-09,1997-04-10,Long,1,-0.11
1997-04-10,1997-04-11,Long,1,-1.08
1997-04-11,1997-04-14,Long,3,0.45
1997-04-14,1997-04-15,Long,1,0.4
1997-04-15,1997-04-16,Long,1,0.42
1997-04-16,1997-04-17,Long,1,-0.11
1997-04-17,1997-04-18,Long,1,0.17
1997-04-18,1997-04-21,Long,3,-0.16
1997-04-21,1997-04-22,Long,1,0.33
1997-04-22,1997-04-23,Long,1,0.02
1997-04-23,1997-04-24,Long,1,-0.22
1997-04-24,1997-04-25,Long,1,-0.46
1997-04-25,1997-04-28,Long,3,0.48
1997-04-28,1997-04-29,Long,1,1.38
1997-04-29,1997-05-01,Long,2,0.17
1997-05-01,1997-05-02,Long,1,1.09
1997-05-02,1997-05-05,Long,3,1.41
1997-05-05,1997-05-06,Long,1,-0.05
1997-05-06,1997-05-07,Long,1,-1.29
1997-05-07,1997-05-08,Long,1,0.39
1997-05-08,1997-05-09,Long,1,0.44
1997-05-09,1997-05-12,Long,3,1.0
1997-05-12,1997-05-13,Long,1,-0.23
1997-05-13,1997-05-14,Long,1,0.09
1997-05-14,1997-05-15,Long,1,0.42
1997-05-15,1997-05-16,Long,1,-0.78
1997-05-16,1997-05-19,Long,3,0.15
1997-05-19,1997-05-20,Long,1,0.7
1997-05-20,1997-05-21,Long,1,-0.15
1997-05-21,1997-05-22,Long,1,-0.25
1997-05-22,1997-05-23,Long,1,0.35
1997-05-23,1997-05-26,Long,3,0.0
1997-05-26,1997-05-27,Long,1,0.22
1997-05-27,1997-05-28,Long,1,-0.01
1997-05-28,1997-05-29,Long,1,-0.29
1997-05-29,1997-05-30,Long,1,0.34
1997-05-30,1997-06-02,Long,3,-0.15
1997-06-02,1997-06-03,Long,1,-0.1
1997-06-03,1997-06-04,Long,1,-0.03
1997-06-04,1997-06-05,Long,1,0.17
1997-06-05,1997-06-06,Long,1,1.08
1997-06-06,1997-06-09,Long,3,0.28
1997-06-09,1997-06-10,Long,1,0.17
1997-06-10,1997-06-11,Long,1,0.12
1997-06-11,1997-06-12,Long,1,0.87
1997-06-12,1997-06-13,Long,1,0.22
1997-06-13,1997-06-16,Long,3,0.01
1997-06-16,1997-06-17,Long,1,-0.06
1997-06-17,1997-06-18,Long,1,-0.12
1997-06-18,1997-06-19,Long,1,0.4
1997-06-19,1997-06-20,Long,1,-0.07
1997-06-20,1997-06-23,Long,3,-1.53
1997-06-23,1997-06-24,Long,1,1.42
1997-06-24,1997-06-25,Long,1,-0.46
1997-06-25,1997-06-26,Long,1,-0.27
1997-06-26,1997-06-27,Long,1,0.21
1997-06-27,1997-06-30,Long,3,-0.4
1997-06-30,1997-07-01,Long,1,0.82
1997-07-01,1997-07-02,Long,1,1.35
1997-07-02,1997-07-03,Long,1,1.26
1997-07-03,1997-07-04,Long,1,0.0
1997-07-04,1997-07-07,Long,3,-0.78
1997-07-07,1997-07-08,Long,1,0.79
1997-07-08,1997-07-09,Long,1,-0.84
1997-07-09,1997-07-10,Long,1,0.36
1997-07-10,1997-07-11,Long,1,0.29
1997-07-11,1997-07-14,Long,3,0.29
1997-07-14,1997-07-15,Long,1,0.48
1997-07-15,1997-07-16,Long,1,1.23
1997-07-16,1997-07-17,Long,1,-0.5
1997-07-17,1997-07-18,Long,1,-1.82
1997-07-18,1997-07-21,Long,3,0.02
1997-07-21,1997-07-22,Long,1,2.39
1997-07-22,1997-07-23,Long,1,-0.08
1997-07-23,1997-07-24,Long,1,0.35
1997-07-24,1997-07-25,Long,1,-0.06
1997-07-25,1997-07-28,Long,3,-0.06
1997-07-28,1997-07-29,Long,1,0.31
1997-07-29,1997-07-30,Long,1,1.15
1997-07-30,1997-07-31,Long,1,-0.09
1997-07-31,1997-08-01,Long,1,-0.34
1997-08-01,1997-08-04,Long,3,0.22
1997-08-04,1997-08-05,Long,1,0.06
1997-08-05,1997-08-06,Long,1,0.74
1997-08-06,1997-08-07,Long,1,-0.7
1997-08-07,1997-08-08,Long,1,-1.85
1997-08-08,1997-08-11,Long,3,0.68
1997-08-11,1997-08-12,Long,1,-1.42
1997-08-12,1997-08-13,Long,1,-0.27
1997-08-13,1997-08-14,Long,1,0.32
1997-08-14,1997-08-15,Long,1,-2.5
1997-08-15,1997-08-18,Long,3,2.02
1997-08-18,1997-08-19,Long,1,0.96
1997-08-19,1997-08-20,Long,1,1.15
1997-08-20,1997-08-21,Long,1,-1.22
1997-08-21,1997-08-22,Long,1,-0.03
1997-08-22,1997-08-25,Long,3,-0.29
1997-08-25,1997-08-26,Long,1,-1.04
1997-08-26,1997-08-27,Long,1,0.42
1997-08-27,1997-08-28,Long,1,-1.12
1997-08-28,1997-08-29,Long,1,0.29
1997-08-29,1997-09-01,Long,3,0.0
1997-09-01,1997-09-02,Long,1,2.1
1997-09-02,1997-09-03,Long,1,-0.3
1997-09-03,1997-09-04,Long,1,0.36
1997-09-04,1997-09-08,Long,4,0.07
1997-09-08,1997-09-09,Long,1,0.02
1997-09-09,1997-09-10,Long,1,-0.96
1997-09-10,1997-09-11,Long,1,-0.25
1997-09-11,1997-09-12,Long,1,0.68
1997-09-12,1997-09-15,Long,3,-0.07
1997-09-15,1997-09-16,Long,1,0.79
1997-09-16,1997-09-17,Long,1,0.0
1997-09-17,1997-09-18,Long,1,0.18
1997-09-18,1997-09-19,Long,1,0.07
1997-09-19,1997-09-22,Long,3,0.23
1997-09-22,1997-09-23,Long,1,-0.12
1997-09-23,1997-09-24,Long,1,-0.23
1997-09-24,1997-09-25,Long,1,-0.17
1997-09-25,1997-09-26,Long,1,0.02
1997-09-26,1997-09-29,Long,3,0.04
1997-09-29,1997-09-30,Long,1,-0.26
1997-09-30,1997-10-01,Long,1,0.18
1997-10-01,1997-10-02,Long,1,0.14
1997-10-02,1997-10-03,Long,1,0.19
1997-10-03,1997-10-06,Long,3,0.31
1997-10-06,1997-10-07,Long,1,0.39
1997-10-07,1997-10-08,Long,1,-0.27
1997-10-08,1997-10-09,Long,1,-0.17
1997-10-09,1997-10-10,Long,1,-0.16
1997-10-10,1997-10-13,Long,3,0.06
1997-10-13,1997-10-14,Long,1,0.02
1997-10-14,1997-10-15,Long,1,-0.14
1997-10-15,1997-10-16,Long,1,-0.81
1997-10-16,1997-10-17,Long,1,-0.56
1997-10-17,1997-10-20,Long,3,0.74
1997-10-20,1997-10-21,Long,1,0.92
1997-10-21,1997-10-22,Long,1,-0.32
1997-10-22,1997-10-23,Long,1,-1.09
1997-10-23,1997-10-24,Long,1,-0.67
1997-10-24,1997-10-27,Long,3,-5.33
1997-10-27,1997-10-28,Long,1,4.43
1997-10-28,1997-10-29,Long,1,-0.18
1997-10-29,1997-10-30,Long,1,-2.09
1997-10-30,1997-10-31,Long,1,1.82
1997-10-31,1997-11-03,Long,3,1.55
1997-11-03,1997-11-04,Long,1,0.0
1997-11-04,1997-11-06,Long,2,-0.04
1997-11-06,1997-11-07,Long,1,-0.9
1997-11-07,1997-11-10,Long,3,-0.51
1997-11-10,1997-11-11,Long,1,0.03
1997-11-11,1997-11-13,Long,2,-0.57
1997-11-13,1997-11-14,Long,1,1.02
1997-11-14,1997-11-17,Long,3,1.33
1997-11-17,1997-11-18,Long,1,-0.46
1997-11-18,1997-11-19,Long,1,0.41
1997-11-19,1997-11-20,Long,1,1.31
1997-11-20,1997-11-21,Long,1,0.54
1997-11-21,1997-11-24,Long,3,-1.26
1997-11-24,1997-11-25,Long,1,0.19
1997-11-25,1997-11-26,Long,1,0.22
1997-11-26,1997-11-27,Long,1,0.0
1997-11-27,1997-11-28,Long,1,0.04
1997-11-28,1997-12-01,Long,3,1.55
1997-12-01,1997-12-02,Long,1,-0.29
1997-12-02,1997-12-03,Long,1,0.12
1997-12-03,1997-12-04,Long,1,-0.03
1997-12-04,1997-12-05,Long,1,0.4
1997-12-05,1997-12-08,Long,3,-0.09
1997-12-08,1997-12-09,Long,1,-0.22
1997-12-09,1997-12-10,Long,1,-0.29
1997-12-10,1997-12-11,Long,1,-0.27
1997-12-11,1997-12-12,Long,1,0.01
1997-12-12,1997-12-15,Long,3,0.36
1997-12-15,1997-12-16,Long,1,0.28
1997-12-16,1997-12-17,Long,1,-0.27
1997-12-17,1997-12-18,Long,1,-0.42
1997-12-18,1997-12-19,Long,1,-0.35
1997-12-19,1997-12-22,Long,3,0.33
1997-12-22,1997-12-23,Long,1,-1.16
1997-12-23,1997-12-24,Long,1,-0.25
1997-12-24,1997-12-25,Long,1,0.0
1997-12-25,1997-12-26,Long,1,0.27
1997-12-26,1997-12-30,Long,4,2.62
1997-12-30,1997-12-31,Long,1,-0.05
1997-12-31,1998-01-01,Long,1,0.0
1998-01-01,1998-01-02,Long,1,0.46
1998-01-02,1998-01-05,Long,3,0.2
1998-01-05,1998-01-06,Long,1,-1.35
1998-01-06,1998-01-07,Long,1,0.18
1998-01-07,1998-01-08,Long,1,-0.66
1998-01-08,1998-01-09,Long,1,-3.05
1998-01-09,1998-01-12,Long,3,1.51
1998-01-12,1998-01-13,Long,1,1.08
1998-01-13,1998-01-14,Long,1,0.39
1998-01-14,1998-01-15,Long,1,-0.78
1998-01-15,1998-01-16,Long,1,1.31
1998-01-16,1998-01-19,Long,3,0.0
1998-01-19,1998-01-20,Long,1,1.41
1998-01-20,1998-01-21,Long,1,-0.74
1998-01-21,1998-01-22,Long,1,-0.54
1998-01-22,1998-01-23,Long,1,-0.08
1998-01-23,1998-01-26,Long,3,-0.04
1998-01-26,1998-01-27,Long,1,0.76
1998-01-27,1998-01-28,Long,1,0.62
1998-01-28,1998-01-29,Long,1,0.44
1998-01-29,1998-01-30,Long,1,0.03
1998-01-30,1998-02-02,Long,3,1.0
1998-02-02,1998-02-03,Long,1,0.48
1998-02-03,1998-02-04,Long,1,-0.1
1998-02-04,1998-02-05,Long,1,-0.06
1998-02-05,1998-02-06,Long,1,0.68
1998-02-06,1998-02-09,Long,3,-0.19
1998-02-09,1998-02-10,Long,1,0.74
1998-02-10,1998-02-11,Long,1,-0.07
1998-02-11,1998-02-12,Long,1,0.33
1998-02-12,1998-02-13,Long,1,-0.37
1998-02-13,1998-02-16,Long,3,0.0
1998-02-16,1998-02-17,Long,1,0.35
1998-02-17,1998-02-18,Long,1,0.67
1998-02-18,1998-02-19,Long,1,-0.35
1998-02-19,1998-02-20,Long,1,0.5
1998-02-20,1998-02-23,Long,3,0.28
1998-02-23,1998-02-24,Long,1,-0.58
1998-02-24,1998-02-25,Long,1,0.93
1998-02-25,1998-02-26,Long,1,0.45
1998-02-26,1998-02-27,Long,1,0.0
1998-02-27,1998-03-02,Long,3,-0.15
1998-03-02,1998-03-03,Long,1,0.43
1998-03-03,1998-03-04,Long,1,-0.48
1998-03-04,1998-03-05,Long,1,-0.43
1998-03-05,1998-03-06,Long,1,0.62
1998-03-06,1998-03-09,Long,3,-0.21
1998-03-09,1998-03-10,Long,1,0.49
1998-03-10,1998-03-11,Long,1,0.22
1998-03-11,1998-03-12,Long,1,0.17
1998-03-12,1998-03-13,Long,1,-0.11
1998-03-13,1998-03-16,Long,3,0.23
1998-03-16,1998-03-17,Long,1,0.07
1998-03-17,1998-03-18,Long,1,0.1
1998-03-18,1998-03-19,Long,1,0.09
1998-03-19,1998-03-20,Long,1,0.4
1998-03-20,1998-03-23,Long,3,-0.1
1998-03-23,1998-03-24,Long,1,0.37
1998-03-24,1998-03-25,Long,1,-0.13
1998-03-25,1998-03-26,Long,1,-0.02
1998-03-26,1998-03-27,Long,1,-0.13
1998-03-27,1998-03-30,Long,3,-0.02
1998-03-30,1998-03-31,Long,1,0.11
1998-03-31,1998-04-01,Long,1,0.32
1998-04-01,1998-04-02,Long,1,0.22
1998-04-02,1998-04-03,Long,1,0.2
1998-04-03,1998-04-06,Long,3,-0.37
1998-04-06,1998-04-07,Long,1,-0.31
1998-04-07,1998-04-08,Long,1,-0.31
1998-04-08,1998-04-09,Long,1,0.4
1998-04-09,1998-04-10,Long,1,0.0
1998-04-10,1998-04-13,Long,3,-0.17
1998-04-13,1998-04-14,Long,1,0.54
1998-04-14,1998-04-15,Long,1,0.17
1998-04-15,1998-04-16,Long,1,-0.78
1998-04-16,1998-04-17,Long,1,0.68
1998-04-17,1998-04-20,Long,3,-0.01
1998-04-20,1998-04-21,Long,1,0.19
1998-04-21,1998-04-22,Long,1,0.1
1998-04-22,1998-04-23,Long,1,-0.46
1998-04-23,1998-04-24,Long,1,-0.52
1998-04-24,1998-04-27,Long,3,-0.9
1998-04-27,1998-04-28,Long,1,-0.05
1998-04-28,1998-04-29,Long,1,0.25
1998-04-29,1998-04-30,Long,1,0.5
1998-04-30,1998-05-01,Long,1,0.52
1998-05-01,1998-05-04,Long,3,-0.1
1998-05-04,1998-05-05,Long,1,-0.35
1998-05-05,1998-05-06,Long,1,-0.61
1998-05-06,1998-05-07,Long,1,-0.47
1998-05-07,1998-05-08,Long,1,0.99
1998-05-08,1998-05-11,Long,3,-0.21
1998-05-11,1998-05-13,Long,2,0.86
1998-05-13,1998-05-14,Long,1,-0.32
1998-05-14,1998-05-15,Long,1,-0.31
1998-05-15,1998-05-18,Long,3,-0.28
1998-05-18,1998-05-19,Long,1,0.52
1998-05-19,1998-05-20,Long,1,0.74
1998-05-20,1998-05-21,Long,1,-0.54
1998-05-21,1998-05-22,Long,1,-0.3
1998-05-22,1998-05-25,Long,3,0.0
1998-05-25,1998-05-26,Long,1,-1.25
1998-05-26,1998-05-27,Long,1,0.11
1998-05-27,1998-05-28,Long,1,0.32
1998-05-28,1998-05-29,Long,1,-0.68
1998-05-29,1998-06-01,Long,3,0.29
1998-06-01,1998-06-02,Long,1,0.06
1998-06-02,1998-06-03,Long,1,-0.88
1998-06-03,1998-06-04,Long,1,1.27
1998-06-04,1998-06-05,Long,1,1.23
1998-06-05,1998-06-08,Long,3,-0.07
1998-06-08,1998-06-10,Long,2,-0.2
1998-06-10,1998-06-11,Long,1,-1.22
1998-06-11,1998-06-12,Long,1,0.6
1998-06-12,1998-06-15,Long,3,-1.51
1998-06-15,1998-06-16,Long,1,0.83
1998-06-16,1998-06-17,Long,1,1.1
1998-06-17,1998-06-18,Long,1,-0.29
1998-06-18,1998-06-19,Long,1,-0.31
1998-06-19,1998-06-22,Long,3,0.28
1998-06-22,1998-06-23,Long,1,0.59
1998-06-23,1998-06-24,Long,1,0.6
1998-06-24,1998-06-25,Long,1,-0.07
1998-06-25,1998-06-26,Long,1,0.19
1998-06-26,1998-06-29,Long,3,0.18
1998-06-29,1998-06-30,Long,1,-0.36
1998-06-30,1998-07-01,Long,1,0.69
1998-07-01,1998-07-02,Long,1,0.14
1998-07-02,1998-07-03,Long,1,0.0
1998-07-03,1998-07-06,Long,3,0.52
1998-07-06,1998-07-07,Long,1,-0.1
1998-07-07,1998-07-08,Long,1,0.39
1998-07-08,1998-07-09,Long,1,-0.35
1998-07-09,1998-07-10,Long,1,0.27
1998-07-10,1998-07-13,Long,3,0.01
1998-07-13,1998-07-14,Long,1,0.62
1998-07-14,1998-07-15,Long,1,-0.1
1998-07-15,1998-07-16,Long,1,0.46
1998-07-16,1998-07-17,Long,1,0.07
1998-07-17,1998-07-20,Long,3,0.0
1998-07-20,1998-07-21,Long,1,-0.94
1998-07-21,1998-07-22,Long,1,0.0
1998-07-22,1998-07-23,Long,1,-1.11
1998-07-23,1998-07-24,Long,1,-0.05
1998-07-24,1998-07-27,Long,3,0.48
1998-07-27,1998-07-28,Long,1,-1.16
1998-07-28,1998-07-29,Long,1,-0.28
1998-07-29,1998-07-30,Long,1,1.03
1998-07-30,1998-07-31,Long,1,-1.29
1998-07-31,1998-08-03,Long,3,-0.26
1998-08-03,1998-08-04,Long,1,-2.51
1998-08-04,1998-08-05,Long,1,0.91
1998-08-05,1998-08-06,Long,1,0.29
1998-08-06,1998-08-07,Long,1,0.1
1998-08-07,1998-08-10,Long,3,-0.3
1998-08-10,1998-08-11,Long,1,-0.74
1998-08-11,1998-08-12,Long,1,0.86
1998-08-12,1998-08-13,Long,1,-0.63
1998-08-13,1998-08-14,Long,1,-0.46
1998-08-14,1998-08-17,Long,3,0.95
1998-08-17,1998-08-18,Long,1,0.73
1998-08-18,1998-08-19,Long,1,-0.12
1998-08-19,1998-08-20,Long,1,-0.3
1998-08-20,1998-08-21,Long,1,-0.46
1998-08-21,1998-08-24,Long,3,0.36
1998-08-24,1998-08-25,Long,1,0.11
1998-08-25,1998-08-26,Long,1,-0.34
1998-08-26,1998-08-27,Long,1,-2.85
1998-08-27,1998-08-28,Long,1,-0.21
1998-08-28,1998-08-31,Long,3,-3.51
1998-08-31,1998-09-01,Long,1,2.02
1998-09-01,1998-09-02,Long,1,-0.31
1998-09-02,1998-09-03,Long,1,-0.37
